Match ID,Competing Athlete,Competing Athlete ID,Opponent,Event,Method,Result,Weight,Stage,Year
9351,Abraham Marte Messina,3083,Pablo Lemos,Pan American,"Pts: 4x4, Adv",W,O100KG,8F,2016
9372,Abraham Marte Messina,3083,Manuel RibamarManuel Ribamar,Pan American,Kimura,W,ABS,R2,2016
15043,Adam Benayoun,8814,Chris Kriebel,Atlanta W. Open,Referee Decision,L,70KG,4F,2018
15586,Adam Benayoun,8814,Thiago MacedoThiago Macedo,Chicago Sp. Open,Points,L,70KG,SF,2018
15769,Adam Benayoun,8814,Frederico Alves,Washington SPO,"Pts: 2x2, Adv",L,70KG,4F,2018
15886,Adam Benayoun,8814,Silvio DuranSilvio Duran,Atlanta Sp. Open,Pts: 8x6,L,70KG,F,2018
15892,Adam Benayoun,8814,Thomas Keenan,Atlanta Sp. Open,Arm in Ezekiel,L,ABS,SF,2018
17054,Adam Benayoun,8814,Matheus GonzagaMatheus Gonzaga,Boston SMO,Points,L,70KG,F,2018
17413,Adam Benayoun,8814,Pablo MantovaniPablo Mantovani,No Gi Pan Am.,Kneebar,L,67KG,SF,2018
17860,Adam Benayoun,8814,Paulo MiyaoPaulo Miyao,Miami FO,Pts: 9x4,L,70KG,F,2018
18093,Adam Benayoun,8814,Felipe LinharesFelipe Linhares,Charlotte Open,Choke from back,L,70KG,F,2018
18125,Adam Benayoun,8814,T. Ruotolo,ADCC EC Trials,Referee Decision,L,66KG,4F,2018
18598,Adam Benayoun,8814,Thiago MacedoThiago Macedo,NoGi Worlds,Referee Decision,L,67KG,R2,2018
19185,Adam Benayoun,8814,Matheus GonzagaMatheus Gonzaga,Atlanta WO,Adv,L,70KG,SF,2019
19262,Adam Benayoun,8814,Gabriel SousaGabriel Sousa,US Continental,Points,L,69KG,F,2019
19362,Adam Benayoun,8814,Igor Mocaiber,Canada Pro,Referee Decision,L,ABS,SF,2019
23258,Adam Benayoun,8814,Yuta ShimadaYuta Shimada,Atlanta WO,Referee Decision,L,70KG,F,2020
23574,Adam Benayoun,8814,Silvio DuranSilvio Duran,Kansas Open,N/A,L,70KG,SF,2020
24173,Adam Benayoun,8814,Thiago MacedoThiago Macedo,Pan American,50/50 armbar,L,70KG,8F,2020
24496,Adam Benayoun,8814,Francisco CuneoFrancisco Cuneo,No Gi Pan Am.,Referee Decision,L,73KG,4F,2020
28267,Adam Benayoun,8814,Diego OliveiraDiego Oliveira,NoGi Worlds,"Pts: 0x0, Adv",L,67KG,4F,2021
28840,Adam Benayoun,8814,Junny OcasioJunny Ocasio,ADCC EC Trials,Referee Decision,L,66KG,R4,2021
30936,Adam Benayoun,8814,Kieran KichukKieran Kichuk,Emerald City,EBI/OT,L,70KG,F,2022
31561,Adam Benayoun,8814,Josh CisnerosJosh Cisneros,ADCC WC Trials,Referee Decision,L,66KG,8F,2022
35623,Adam Benayoun,8814,Gavin Corbe,NoGi Pan,"Pts: 0x0, Adv",L,67KG,F,2022
36933,Adam Benayoun,8814,Gavin Corbe,NoGi Worlds,Referee Decision,L,67KG,4F,2022
15548,Adam Benayoun,8814,Reuben Sagman,Canada Nat. Pro,Triangle,W,69KG,SF,2018
15549,Adam Benayoun,8814,Thiago Barbosa,Canada Nat. Pro,"Pts: 0x0, Adv",W,69KG,F,2018
15553,Adam Benayoun,8814,Chris Bumgardner,Copa Virginia,Triangle,W,76KG,SF,2018
15554,Adam Benayoun,8814,Scott Dance,Copa Virginia,Omoplata,W,76KG,F,2018
15885,Adam Benayoun,8814,Fred Alves,Atlanta Sp. Open,"Pts: 2x2, Adv",W,70KG,SF,2018
15891,Adam Benayoun,8814,Christopher Carmo,Atlanta Sp. Open,Pts: 12x8,W,ABS,4F,2018
15963,Adam Benayoun,8814,Silvio DuranSilvio Duran,NY Spring Open,Adv,W,70KG,4F,2018
15965,Adam Benayoun,8814,Tiago Ribeiro,NY Spring Open,Triangle,W,70KG,SF,2018
15966,Adam Benayoun,8814,Matheus GonzagaMatheus Gonzaga,NY Spring Open,Adv,W,70KG,F,2018
17053,Adam Benayoun,8814,Joshua Presley,Boston SMO,N/A,W,70KG,SF,2018
17859,Adam Benayoun,8814,Daniel Paulino,Miami FO,Katagatame,W,70KG,SF,2018
18091,Adam Benayoun,8814,Charles Murdock,Charlotte Open,N/A,W,70KG,SF,2018
18109,Adam Benayoun,8814,M. Zindler,ADCC EC Trials,Anaconda choke,W,66KG,R1,2018
18121,Adam Benayoun,8814,Cole FransonCole Franson,ADCC EC Trials,Referee Decision,W,66KG,8F,2018
18460,Adam Benayoun,8814,Spencer Nogawa,Denver Open,N/A,W,70KG,SF,2018
18462,Adam Benayoun,8814,Brandon WalenskyBrandon Walensky,Denver Open,Points,W,70KG,F,2018
18591,Adam Benayoun,8814,Tomoshige Sera,NoGi Worlds,Pts: 8x4,W,67KG,R1,2018
19182,Adam Benayoun,8814,Orlando Andaviza,Atlanta WO,Points,W,70KG,4F,2019
19261,Adam Benayoun,8814,Luan da Silva,US Continental,N/A,W,69KG,RR,2019
19360,Adam Benayoun,8814,Jon Lau,Canada Pro,Pts: 2x0,W,70KG,SF,2019
19361,Adam Benayoun,8814,Reuben Sagman,Canada Pro,Bow and arrow,W,70KG,F,2019
19363,Adam Benayoun,8814,Reuben Sagman,Canada Pro,Submission,W,ABS,3RD,2019
23255,Adam Benayoun,8814,Giovani Marcelo,Atlanta WO,"Pts: 2x2, Adv",W,70KG,4F,2020
23257,Adam Benayoun,8814,Emilio HernandezEmilio Hernandez,Atlanta WO,Armbar,W,70KG,SF,2020
23571,Adam Benayoun,8814,Victor Paschoal,Kansas Open,Points,W,70KG,4F,2020
24019,Adam Benayoun,8814,Edward Hohl,Oklahoma Open,Points,W,70KG,SF,2020
24021,Adam Benayoun,8814,Samuel NagaiSamuel Nagai,Oklahoma Open,Pts: 6x2,W,70KG,F,2020
24170,Adam Benayoun,8814,Edward Hohl,Pan American,Pts: 4x2,W,70KG,R1,2020
24494,Adam Benayoun,8814,Mauricio Gomez,No Gi Pan Am.,Pts: 2x0,W,73KG,R1,2020
25483,Adam Benayoun,8814,Marcus BeddorMarcus Beddor,Orlando NGO,Points,W,67KG,4F,2021
25485,Adam Benayoun,8814,Suraj Budhram,Orlando NGO,Points,W,67KG,SF,2021
25486,Adam Benayoun,8814,Orlando Castillo,Orlando NGO,Verbal tap,W,67KG,F,2021
26657,Adam Benayoun,8814,Jordan Holy,3CG MW GP,Points,W,73KG,SPF,2021
27204,Adam Benayoun,8814,Kieran Davern,Polaris Squads,---,D,ABS,RR,2021
27217,Adam Benayoun,8814,Bradley Hill,Polaris Squads,---,D,ABS,RR,2021
27226,Adam Benayoun,8814,Jed Hue,Polaris Squads,---,D,ABS,RR,2021
28262,Adam Benayoun,8814,Elijah Tagalog,NoGi Worlds,Pts: 10x0,W,67KG,8F,2021
28726,Adam Benayoun,8814,Felipe Makoto,Nashville NGO,Estima lock,W,67KG,4F,2021
28727,Adam Benayoun,8814,Huthayfah Penney,Nashville NGO,RNC,W,67KG,SF,2021
28729,Adam Benayoun,8814,Emilio HernandezEmilio Hernandez,Nashville NGO,RNC,W,67KG,F,2021
28806,Adam Benayoun,8814,Kaleb Wats,ADCC EC Trials,Darce choke,W,66KG,R1,2021
28819,Adam Benayoun,8814,Joey Diehl,ADCC EC Trials,Pts: 2x0,W,66KG,R2,2021
28831,Adam Benayoun,8814,Samson Sausser,ADCC EC Trials,Referee Decision,W,66KG,R3,2021
30034,Adam Benayoun,8814,Miha Perhavec,Austin WNGO,Pts: 4x2,W,ABS,SF,2022
30035,Adam Benayoun,8814,Austin OrandayAustin Oranday,Austin WNGO,Referee Decision,W,ABS,F,2022
30566,Adam Benayoun,8814,Dany Vega,N. Orleans NGO,Darce choke,W,73KG,RR,2022
30567,Adam Benayoun,8814,Damion OrandayDamion Oranday,N. Orleans NGO,Inside heel hook,W,73KG,F,2022
30931,Adam Benayoun,8814,Gabriel SousaGabriel Sousa,Emerald City,EBI/OT,W,70KG,4F,2022
30934,Adam Benayoun,8814,Jon CalestineJon Calestine,Emerald City,EBI/OT,W,70KG,SF,2022
31524,Adam Benayoun,8814,Easton Farr,ADCC WC Trials,Anaconda choke,W,66KG,R1,2022
31539,Adam Benayoun,8814,Riley Golden,ADCC WC Trials,Inside heel hook,W,66KG,R2,2022
31555,Adam Benayoun,8814,Kristofer Arrey,ADCC WC Trials,Armbar,W,66KG,R3,2022
31560,Adam Benayoun,8814,Cameron Mellott,ADCC WC Trials,Pts: 3x0,W,66KG,R4,2022
35612,Adam Benayoun,8814,Emilio HernandezEmilio Hernandez,NoGi Pan,Pts: 8x6,W,67KG,R1,2022
35617,Adam Benayoun,8814,Lukete SilvaLukete Silva,NoGi Pan,Referee Decision,W,67KG,4F,2022
35621,Adam Benayoun,8814,Gianni GrippoGianni Grippo,NoGi Pan,"Pts: 8x8, Adv",W,67KG,SF,2022
36928,Adam Benayoun,8814,Richard AlarconRichard Alarcon,NoGi Worlds,Pts: 4x2,W,67KG,R1,2022
46816,Adam Benayoun,8814,Daniel Wanderley,Miami NGO,N/A,W,73KG,F,2024
14004,Adam Ferrara,8131,Joao MiyaoJoao Miyao,No Gi Pan Am.,RNC,L,61KG,SF,2017
14630,Adam Ferrara,8131,Silvio DuranSilvio Duran,Cincinnati Open,Pts: 4x2,L,70KG,SF,2017
15144,Adam Ferrara,8131,Thiago MacedoThiago Macedo,Houston Open,Choke from back,L,70KG,F,2018
15583,Adam Ferrara,8131,Rene Lopez,Chicago Sp. Open,Adv,L,64KG,SF,2018
16392,Adam Ferrara,8131,Thiago MacedoThiago Macedo,Miami SPO,"Pts: 2x2, Adv",L,70KG,SF,2018
17851,Adam Ferrara,8131,Rodrigo FrancioniRodrigo Francioni,F2W 89,Referee Decision,L,N/A,SPF,2018
18597,Adam Ferrara,8131,Samir ChantreSamir Chantre,NoGi Worlds,"Pts: 0x0, Adv",L,67KG,R2,2018
20844,Adam Ferrara,8131,John Ortalani,G.I. Gi,Referee Decision,L,77KG,RR,2019
21132,Adam Ferrara,8131,Orlando Castillo,Sub Stars,Points,L,70KG,SPF,2019
23205,Adam Ferrara,8131,Emilio HernandezEmilio Hernandez,JitzKing,Kneebar,L,65KG,R1,2020
25066,Adam Ferrara,8131,Junny OcasioJunny Ocasio,F2W 160,Inside heel hook,L,61KG,SPF,2021
14001,Adam Ferrara,8131,Tadashi Takashima,No Gi Pan Am.,RNC,W,61KG,4F,2017
14629,Adam Ferrara,8131,Kris Kriebel,Cincinnati Open,Toe hold,W,70KG,4F,2017
15143,Adam Ferrara,8131,Samuel BragaSamuel Braga,Houston Open,Kneebar,W,70KG,SF,2018
15582,Adam Ferrara,8131,Carlos Perez,Chicago Sp. Open,Toe hold,W,64KG,4F,2018
15723,Adam Ferrara,8131,Rodrigo Oliveira,F2W 68,Referee Decision,W,65KG,SPF,2018
16390,Adam Ferrara,8131,Yijad Moussa,Miami SPO,Toe hold,W,70KG,4F,2018
18593,Adam Ferrara,8131,Ighor Luis,NoGi Worlds,Toe hold,W,67KG,R1,2018
19705,Adam Ferrara,8131,Martin Davilla,F2W 106,Calf slicer,W,70KG,SPF,2019
20843,Adam Ferrara,8131,Clayton Lyon,G.I. Gi,Pts: 10x4,W,77KG,RR,2019
20845,Adam Ferrara,8131,Clay Simon,G.I. NoGi,Triangle armbar,W,70KG,RR,2019
20846,Adam Ferrara,8131,Sky Moischiek,G.I. NoGi,RNC,W,70KG,RR,2019
20847,Adam Ferrara,8131,Zach Delilovik,G.I. NoGi,Armbar,W,70KG,RR,2019
25796,Adam Ferrara,8131,Jason Gates,Arte Suave,Triangle,W,N/A,SPF,2021
26023,Adam Ferrara,8131,Sean Joseph,SUBVERSIV 5,Armbar,W,70KG,SPF,2021
26312,Adam Ferrara,8131,Thomas Waldron,Miami NGO,N/A,W,67KG,SF,2021
11339,Adam Wardzinski,7478,Nelton PontesNelton Pontes,Spain Nat. Pro,Referee Decision,L,ABS,F,2016
11471,Adam Wardzinski,7478,Alexandre RibeiroAlexandre Ribeiro,Grand Slam AD,"Pts: 0x0, Adv",L,94KG,F,2017
11623,Adam Wardzinski,7478,Tanner RiceTanner Rice,European Open,Referee Decision,L,94KG,SF,2017
12074,Adam Wardzinski,7478,Alexandre RibeiroAlexandre Ribeiro,Grand Slam LDN,Choke from back,L,94KG,F,2017
12361,Adam Wardzinski,7478,Pablo PopovitchPablo Popovitch,European NoGi,Referee Decision,L,92KG,SF,2017
12683,Adam Wardzinski,7478,Felipe PenaFelipe Pena,World Pro,Choke from back,L,94KG,F,2017
12902,Adam Wardzinski,7478,Felipe PenaFelipe Pena,ACBJJ 5,Points,L,95KG,SF,2017
13194,Adam Wardzinski,7478,Dimitrius SouzaDimitrius Souza,World Champ.,Pts: 6x4,L,94KG,4F,2017
13399,Adam Wardzinski,7478,Marcos SouzaMarcos Souza,Grand Slam TYO,Pts: 2x0,L,94KG,F,2017
13833,Adam Wardzinski,7478,Lucas BarbosaLucas Barbosa,Grand Slam LA,"Pts: 0x0, Adv",L,94KG,F,2017
13994,Adam Wardzinski,7478,Raphael Souza,Copenhagen Open,Choke from back,L,ABS,F,2017
14378,Adam Wardzinski,7478,Guilherme AugustoGuilherme Augusto,Grand Slam RJ,"Pts: 0x0, Adv",L,94KG,4F,2017
14383,Adam Wardzinski,7478,Alexandre RibeiroAlexandre Ribeiro,Grand Slam RJ,Pts: 2x0,L,94KG,RPC,2017
14847,Adam Wardzinski,7478,Helton JoseHelton Jose,Grand Slam AD,Referee Decision,L,94KG,F,2018
14951,Adam Wardzinski,7478,Keenan CorneliusKeenan Cornelius,European Open,Armbar,L,94KG,SF,2018
15228,Adam Wardzinski,7478,DJ JacksonDJ Jackson,Spain Nat. Pro,"Pts: 0x0, Adv",L,94KG,F,2018
15249,Adam Wardzinski,7478,Jaime CanutoJaime Canuto,Swiss Nat. Pro,"Pts: 2x2, Adv",L,ABS,F,2018
15529,Adam Wardzinski,7478,Paulo Pinto,Grand Slam LDN,"Pts: 0x0, Adv",L,94KG,SF,2018
15863,Adam Wardzinski,7478,Felipe PenaFelipe Pena,ACBJJ 12,Bow and arrow,L,95KG,SPF,2018
16182,Adam Wardzinski,7478,Felipe PenaFelipe Pena,World Pro,Pts: 4x0,L,94KG,F,2018
16577,Adam Wardzinski,7478,Felipe PenaFelipe Pena,World Champ.,Pts: 6x0,L,94KG,8F,2018
17502,Adam Wardzinski,7478,Fernando ReisFernando Reis,Sao Paulo Open,Pts: 2x0,L,ABS,4F,2018
17599,Adam Wardzinski,7478,Gustavo BatistaGustavo Batista,Grand Slam LA,Referee Decision,L,94KG,SF,2018
17645,Adam Wardzinski,7478,R. EvangelistaR. Evangelista,King of Mats,"Pts: 0x0, Adv",L,110KG,RR,2018
18325,Adam Wardzinski,7478,Kaynan DuarteKaynan Duarte,Grand Slam RJ,Pts: 2x0,L,94KG,SF,2018
18936,Adam Wardzinski,7478,Gustavo BatistaGustavo Batista,European Open,Pts: 3x0,L,94KG,SF,2019
19464,Adam Wardzinski,7478,Kaynan DuarteKaynan Duarte,Grand Slam LDN,Toe hold,L,94KG,F,2019
19663,Adam Wardzinski,7478,Kaynan DuarteKaynan Duarte,Pan American,"Pts: 2x2, Adv",L,94KG,F,2019
20147,Adam Wardzinski,7478,Kaynan DuarteKaynan Duarte,World Pro,Kneebar,L,94KG,F,2019
20700,Adam Wardzinski,7478,Kaynan DuarteKaynan Duarte,World Champ.,Armbar,L,94KG,4F,2019
20759,Adam Wardzinski,7478,Rudson MateusRudson Mateus,King of Mats,Pts: 2x0,L,110KG,RR,2019
20767,Adam Wardzinski,7478,Jonnatas GracieJonnatas Gracie,King of Mats,Pts: 2x0,L,110KG,RR,2019
21072,Adam Wardzinski,7478,Helton JoseHelton Jose,ACB World Champ.,"Pts: 0x0, Adv",L,95KG,F,2019
21869,Adam Wardzinski,7478,Josh HingerJosh Hinger,ADCC,Arm in guillotine,L,88KG,4F,2019
22214,Adam Wardzinski,7478,Marcelo GomideMarcelo Gomide,European NoGi,Pts: 6x2,L,ABS,4F,2019
22363,Adam Wardzinski,7478,Luan AzevedoLuan Azevedo,Grand Slam RJ,"Pts: 0x0, Adv",L,94KG,F,2019
22718,Adam Wardzinski,7478,Craig JonesCraig Jones,GrappleFest 7,Reverse triangle,L,100KG,SPF,2019
23169,Adam Wardzinski,7478,Keenan CorneliusKeenan Cornelius,European Open,"Pts: 4x4, Adv",L,94KG,F,2020
23558,Adam Wardzinski,7478,Jon BlankJon Blank,Grapplefest 8,Inside heel hook,L,90KG,SPF,2020
27662,Adam Wardzinski,7478,Gustavo BatistaGustavo Batista,Pan American,"Pts: 0x0, Adv",L,94KG,F,2021
28234,Adam Wardzinski,7478,Pedro MarinhoPedro Marinho,NoGi Worlds,Pts: 5x0,L,ABS,SF,2021
28354,Adam Wardzinski,7478,Pedro MarinhoPedro Marinho,NoGi Worlds,Pts: 6x0,L,91KG,SF,2021
29275,Adam Wardzinski,7478,Erich MunisErich Munis,World Pro,Pts: 4x2,L,94KG,F,2021
29336,Adam Wardzinski,7478,Rafael LovatoRafael Lovato,Raw GC,Referee Decision,L,ABS,SPF,2021
29595,Adam Wardzinski,7478,Luan AzevedoLuan Azevedo,World Champ.,"Pts: 0x0, Adv",L,94KG,R1,2021
30687,Adam Wardzinski,7478,Yatan BuenoYatan Bueno,European Open,Pts: 9x0,L,ABS,SF,2022
31183,Adam Wardzinski,7478,Santeri LiliusSanteri Lilius,Grand Slam LDN,Pts: 4x4,L,94KG,4F,2022
31640,Adam Wardzinski,7478,Roosevelt SousaRoosevelt Sousa,Pan American,Botinha,L,ABS,R2,2022
31756,Adam Wardzinski,7478,Matheus DinizMatheus Diniz,Pan American,Pts: 3x0,L,94KG,4F,2022
33054,Adam Wardzinski,7478,Pedro MachadoPedro Machado,World Champ.,Armbar,L,94KG,4F,2022
36238,Adam Wardzinski,7478,Fernando ReisFernando Reis,European NG,Points,L,97KG,SF,2022
36884,Adam Wardzinski,7478,Francisco LoFrancisco Lo,NoGi Worlds,Triangle,L,ABS,8F,2022
37009,Adam Wardzinski,7478,Fellipe TrovoFellipe Trovo,NoGi Worlds,Toe hold,L,97KG,SF,2022
37394,Adam Wardzinski,7478,Fellipe AndrewFellipe Andrew,European Open,Pts: 7x0,L,94KG,F,2023
38412,Adam Wardzinski,7478,Bruno LimaBruno Lima,ADGS LDN,Pts: 1x0,L,94KG,SF,2023
39157,Adam Wardzinski,7478,Fellipe AndrewFellipe Andrew,BJJ Stars,Pts: 3x0,L,ABS,4F,2023
40548,Adam Wardzinski,7478,Italo LimaItalo Lima,World Champ.,Triangle,L,94KG,8F,2023
43179,Adam Wardzinski,7478,Fellipe AndrewFellipe Andrew,ADGS Miami,Pts: 3x1,L,94KG,F,2023
45185,Adam Wardzinski,7478,Matheus DinizMatheus Diniz,Nashville FNGO,Crucifix choke,L,97KG,RR,2023
45897,Adam Wardzinski,7478,Elder CruzElder Cruz,NoGi World,"Pts: 0x0, Adv",L,91KG,F,2023
47240,Adam Wardzinski,7478,Taylor Pearman,ADCC EU Trials,Inside heel hook,L,88KG,SF,2024
48118,Adam Wardzinski,7478,Pedro MachadoPedro Machado,Pan American,Armbar,L,94KG,SF,2024
11320,Adam Wardzinski,7478,Burak Biter,Greece Nat. Pro,Submission,W,94KG,SF,2016
11321,Adam Wardzinski,7478,Piotr Wojtkowski,Greece Nat. Pro,Points,W,94KG,F,2016
11322,Adam Wardzinski,7478,Marian Klosowski,Polish Nationals,Arm in Ezekiel,W,94KG,4F,2016
11323,Adam Wardzinski,7478,Radoslaw Turek,Polish Nationals,RNC,W,94KG,SF,2016
11324,Adam Wardzinski,7478,Piotr Baginski,Polish Nationals,Points,W,94KG,F,2016
11325,Adam Wardzinski,7478,Pawel Nedzi,Polish Nationals,RNC,W,ABS,4F,2016
11326,Adam Wardzinski,7478,Tomasz Skorkowski,Polish Nationals,Injury,W,ABS,SF,2016
11327,Adam Wardzinski,7478,Maciej Kałuszewski,Polish Nationals,Points,W,ABS,F,2016
11328,Adam Wardzinski,7478,Adam Niedzwiedz,Poznan Gala,RNC,W,ABS,SPF,2016
11332,Adam Wardzinski,7478,Tomasz Skorowski,Octopus Cup III,Ezekiel,W,94KG,F,2016
11333,Adam Wardzinski,7478,Arturo Salas,Spain Nat. Pro,Points,W,94KG,F,2016
11336,Adam Wardzinski,7478,Antonio Junior,Spain Nat. Pro,Points,W,ABS,4F,2016
11338,Adam Wardzinski,7478,Arturo Salas,Spain Nat. Pro,Points,W,ABS,SF,2016
11468,Adam Wardzinski,7478,Rodolfo Bonfim,Grand Slam AD,Pts: 8x2,W,94KG,4F,2017
11620,Adam Wardzinski,7478,Manuel RibamarManuel Ribamar,European Open,Pts: 2x0,W,94KG,4F,2017
11974,Adam Wardzinski,7478,Matheus Rodrigues,Munich Open,Choke from back,W,94KG,SF,2017
11975,Adam Wardzinski,7478,Lucio RodriguesLucio Rodrigues,Munich Open,Pts: 31x2,W,94KG,F,2017
11979,Adam Wardzinski,7478,Gerson Carvalho,Munich Open,Choke,W,ABS,4F,2017
11981,Adam Wardzinski,7478,Igor Araujo,Munich Open,Toe hold,W,ABS,SF,2017
11982,Adam Wardzinski,7478,Igor SilvaIgor Silva,Munich Open,Pts: 2x0,W,ABS,F,2017
12023,Adam Wardzinski,7478,Vinicius Nascimento,London WO,Pts: 32x0,W,ABS,SF,2017
12072,Adam Wardzinski,7478,Arya EsfandmazArya Esfandmaz,Grand Slam LDN,Pts: 16x2,W,94KG,SF,2017
12305,Adam Wardzinski,7478,Rodrigo Reis,Rome Open,N/A,W,94KG,SF,2017
12313,Adam Wardzinski,7478,Mahamed AlyMahamed Aly,Rome Open,Pts: 4x0,W,ABS,SF,2017
12314,Adam Wardzinski,7478,Isaque BahienseIsaque Bahiense,Rome Open,Choke from back,W,ABS,F,2017
12360,Adam Wardzinski,7478,Felipe Arantes,European NoGi,Anaconda choke,W,92KG,4F,2017
12678,Adam Wardzinski,7478,Diego Herzog,World Pro,Pts: 14x7,W,94KG,4F,2017
12899,Adam Wardzinski,7478,Vinny MagalhaesVinny Magalhaes,ACBJJ 5,Points,W,95KG,4F,2017
13189,Adam Wardzinski,7478,Tanner RiceTanner Rice,World Champ.,Arm in Ezekiel,W,94KG,8F,2017
13398,Adam Wardzinski,7478,Luan Arouca,Grand Slam TYO,Submission,W,94KG,SF,2017
13830,Adam Wardzinski,7478,Wellinton Modena,Grand Slam LA,Pts: 5x0,W,94KG,4F,2017
13831,Adam Wardzinski,7478,Helton JoseHelton Jose,Grand Slam LA,Pts: 2x0,W,94KG,SF,2017
13993,Adam Wardzinski,7478,T. Johannessen,Copenhagen Open,Points,W,ABS,SF,2017
13995,Adam Wardzinski,7478,Diogo SampaioDiogo Sampaio,Copenhagen Open,Injury,W,94KG,F,2017
13998,Adam Wardzinski,7478,Joachim Sveinson,Copenhagen NoGi,Submission,W,ABS,SF,2017
13999,Adam Wardzinski,7478,Sebastian BroscheSebastian Brosche,Copenhagen NoGi,RNC,W,ABS,F,2017
14085,Adam Wardzinski,7478,Marek Zbrog,Swedish Nats,Choke from back,W,94KG,SF,2017
14086,Adam Wardzinski,7478,Nicolas Penzer,Swedish Nats,Points,W,94KG,F,2017
14089,Adam Wardzinski,7478,Martin Gobel,Swedish Nats,Choke,W,ABS,4F,2017
14091,Adam Wardzinski,7478,Ali MonfaradiAli Monfaradi,Swedish Nats,Arm in Ezekiel,W,ABS,SF,2017
14092,Adam Wardzinski,7478,Espen MathiesenEspen Mathiesen,Swedish Nats,Arm in Ezekiel,W,ABS,F,2017
14095,Adam Wardzinski,7478,Nicolas Penzer,German NNG,Choke,W,91KG,RR,2017
14096,Adam Wardzinski,7478,Nicolas Penzer,German NNG,Points,W,91KG,F,2017
14101,Adam Wardzinski,7478,Martin Gobel,German NNG,Darce choke,W,ABS,SF,2017
14103,Adam Wardzinski,7478,Ali MonfaradiAli Monfaradi,German NoGi,Von Fluke choke,W,ABS,F,2017
14174,Adam Wardzinski,7478,Nicolas Penzer,German Nat. Pro,Choke,W,94KG,SF,2017
14175,Adam Wardzinski,7478,Gustavo Saraiva,German Nat. Pro,Pts: 19x0,W,94KG,F,2017
14176,Adam Wardzinski,7478,Maciej Kozak,German Nat. Pro,Pts: 2x0,W,ABS,4F,2017
14177,Adam Wardzinski,7478,Nicolas Penzer,German Nat. Pro,Pts: 18x0,W,ABS,SF,2017
14178,Adam Wardzinski,7478,Patryk Wysoki,German Nat. Pro,Choke from back,W,ABS,F,2017
14370,Adam Wardzinski,7478,Wesley Arquete,Grand Slam RJ,Choke from back,W,94KG,R1,2017
14428,Adam Wardzinski,7478,Tyrone Gonsalves,Madrid Open,Arm in Ezekiel,W,94KG,F,2017
14429,Adam Wardzinski,7478,Arturo Salas,Madrid Open,Arm in Ezekiel,W,ABS,SF,2017
14430,Adam Wardzinski,7478,Mathias Ribeiro,Madrid Open,Arm in Ezekiel,W,ABS,F,2017
14431,Adam Wardzinski,7478,Vinicius GarciaVinicius Garcia,Madrid NG Open,Brabo choke,W,ABS,F,2017
14560,Adam Wardzinski,7478,Antonio Stanic,Poznan Pro,Submission,W,110KG,4F,2017
14562,Adam Wardzinski,7478,Maciej Kozak,Poznan Pro,Submission,W,110KG,SF,2017
14564,Adam Wardzinski,7478,Eldar RafigaevEldar Rafigaev,Poznan Pro,Pts: 13x6,W,110KG,F,2017
14844,Adam Wardzinski,7478,Andre Reis,Grand Slam AD,Choke from back,W,94KG,4F,2018
14846,Adam Wardzinski,7478,Basel Famous,Grand Slam AD,Choke from back,W,94KG,SF,2018
14949,Adam Wardzinski,7478,Manuel Oliveira,European Open,Choke from back,W,94KG,4F,2018
14974,Adam Wardzinski,7478,Erberth SantosErberth Santos,ACB 10,Verbal tap,W,95KG,SPF,2018
15128,Adam Wardzinski,7478,Igor SilvaIgor Silva,British Nat. Pro,Pts: 5x0,W,110KG,SF,2018
15129,Adam Wardzinski,7478,M. Maciejwski,British Nat. Pro,DQ,W,110KG,F,2018
15132,Adam Wardzinski,7478,C. NegromonteC. Negromonte,British Nat. Pro,Pts: 4x2,W,ABS,F,2018
15227,Adam Wardzinski,7478,Jaakko Vilander,Spain Nat. Pro,Choke,W,94KG,SF,2018
15237,Adam Wardzinski,7478,Steeve Combourg,Netherlands Pro,Choke,W,94KG,F,2018
15247,Adam Wardzinski,7478,Igor SilvaIgor Silva,Swiss Nat. Pro,Choke,W,110KG,F,2018
15248,Adam Wardzinski,7478,Igor SilvaIgor Silva,Swiss Nat. Pro,Pts: 3x0,W,ABS,SF,2018
15527,Adam Wardzinski,7478,M. Abderraouf,Grand Slam LDN,Choke from back,W,94KG,4F,2018
15532,Adam Wardzinski,7478,Helton JoseHelton Jose,Grand Slam LDN,"Pts: 0x0, Adv",W,94KG,RPC,2018
15533,Adam Wardzinski,7478,Ben Hodgkinson,Grand Slam LDN,Pts: 24x2,W,94KG,RPC,2018
15567,Adam Wardzinski,7478,Szymon Bonkow,ACB European,Choke from back,W,95KG,SF,2018
15568,Adam Wardzinski,7478,Helton JoseHelton Jose,ACB European,Referee Decision,W,95KG,F,2018
15573,Adam Wardzinski,7478,Antonio Junior,ACB European,Pts: 20x0,W,ABS,4F,2018
15575,Adam Wardzinski,7478,Maciej Kozak,ACB European,Arm in Ezekiel,W,ABS,SF,2018
15576,Adam Wardzinski,7478,Eldar RafigaevEldar Rafigaev,ACB European,DQ,W,ABS,F,2018
15791,Adam Wardzinski,7478,Jakub Mroczkowski,Poznan Open,Cross choke,W,94KG,F,2018
15792,Adam Wardzinski,7478,Tero Pyylampi,Poznan Open,Choke from back,W,ABS,SF,2018
15794,Adam Wardzinski,7478,Bradley Hill,Poznan Open,Pts: 18x0,W,ABS,F,2018
